Entretien,Thème,Code,Verbatim,Fichier
LAU3,Rôle de la technologie dans les études et l'enseignement,8: Perception de la technologie comme un outil d'assistance,C'est pour m'aider.,Lau3_segment_1.txt
LAU3,Rôle de la technologie dans les études et l'enseignement,10: Évaluation globale de l'apport de la technologie dans l'enseignement,"Ça s'actualise plus je crois, parce que moi je la continue cette conversation depuis que je l'ai envoyée.",Lau3_segment_1.txt
LAU3,Parcours de formation et projet professionnel,6: Orientation vers l'enseignement comme choix de carrière,Je savais que je voulais aller à l'HEP.,Lau3_segment_1.txt
LAU3,Parcours de formation et projet professionnel,7: Formation et expérience en lien avec l'enseignement,En stage en première année à l'HEP.,Lau3_segment_1.txt
LAU3,Parcours de formation et projet professionnel,8: Implication dans la préparation des cours,"On prépare nos cours, on prépare nos exercices.",Lau3_segment_1.txt
LAU3,Parcours de formation et projet professionnel,9: Intégration de la formation théorique et pratique,"J'ai vu la théorie, je vais lui demander, OK, fais-moi des exercices.",Lau3_segment_1.txt
LAU3,1: Perception de l'outil GPT,1: Utilité de l'outil,C'est un outil qui est vraiment intéressant quand tu as besoin d'avoir de l'aide sur un sujet,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,2: Liberté dans l'utilisation,Je prends un peu des libertés,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,3: Aide à la clarification,Ça m'aide à juste revoir les choses au clair,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,4: Utilisation pour la création d'exercices,C'est un outil extrêmement intéressant pour la création d'exercices,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,5: Danger potentiel,Peut devenir un outil très dangereux,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,6: Importance de l'esprit critique,Il faut avoir un esprit extrêmement critique quand tu utilises la JGPT,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,7: Utilisation dans l'art,"Pour moi, l'art, ça reste le domaine de l'humain",Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,8: Variabilité des opinions,Il y en a beaucoup pour qui ce n'est pas la même chose,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,9: Aide à la planification,T'as souvent du mal à faire un plan sur ta pratique,Lau3_segment_10.txt
LAU3,1: Perception de l'outil GPT,10: Utilité en cas de blocage,En fait souvent quand je me retrouve bloqué,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,1: Information non fiable,Ce qu'il te dit n'est pas la stricte vérité,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,2: Manipulation,Peut souvent être manipulé,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,3: Risque de désinformation,Peut mener à des dérives très graves,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,4: Impact sur les jeunes,"Et souvent des jeunes, à avoir des fausses informations en fait",Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,5: Danger sur le long terme,"Sur le long terme ou sur des informations plus délicates, peut devenir un outil très dangereux",Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,6: Nécessité d'une utilisation prudente,Il faut avoir un esprit extrêmement critique,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,7: Risque de dépendance,"Non directement mentionné, mais implicite dans les discussions sur les limites.",Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,8: Importance de la vérification,"Que ce que tu dis, c'est pas n'importe quoi, non plus",Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,9: Conscience des risques,Je n'ai pas forcément envie de m'étendre sur ce genre de sujet-là,Lau3_segment_10.txt
LAU3,2: Limites et risques de l'outil GPT,10: Spécificité du domaine artistique,"Dans le domaine de l'art, ça ne se discute même pas",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,1: Confort avec le format,C'est parfait aussi,Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,2: Liberté de s'exprimer,"Tu t'exprimes quand t'as envie de t'exprimer, sur quoi tu veux",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,3: Absence de ligne conductrice stricte,Je sais pas si t'as une ligne conductrice ou quoi,Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,4: Satisfaction avec l'entretien,"C'est genre, tu t'exprimes quand t'as envie de t'exprimer",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,5: Perception positive de la flexibilité,"Si t'as envie de faire une pause à un moment, c'est parfait aussi",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,6: Coopération,"Non, ça va",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,7: Adaptabilité,On peut mettre en pause,Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,9: Interaction fluide,"OK, très bien",Lau3_segment_10.txt
LAU3,3: Expérience et perception de l'entretien,10: Réceptivité,C'est intéressant,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,1: Utilité pour gagner du temps,Un besoin de gagner du temps,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,2: Assistance pour les tâches,"Juste de l'aide, on va dire ponctuelle",Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,3: Besoin personnel d'aide,"Un besoin personnel, un besoin de gagner du temps",Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,4: Aide à la formulation,Un besoin d'être au clair avec ce que tu dis,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,5: Utilisation pour des sujets spécifiques,Quand tu as besoin d'avoir de l'aide sur un sujet,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,6: Limite dans l'utilisation,"Mais qui, sur le long terme ou sur des informations plus délicates, peut devenir un outil très dangereux",Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,7: Outil complémentaire,C'est un outil qui est vraiment intéressant,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,8: Nécessité de prudence,"Il faut avoir en esprit, en amont et en aval de l'utilisation de chaque GPT",Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,9: Utilisation pour la création,Pour la création d'exercices,Lau3_segment_10.txt
LAU3,4: Utilisation pratique de l'outil GPT,10: Aide à la structuration,T'as souvent du mal à faire un plan,Lau3_segment_10.txt
LAU3,5: Réflexions sur l'intelligence artificielle et l'humain,9: Valeur de l'intervention humaine,"L'art, ça reste le domaine de l'humain",Lau3_segment_10.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,1: Utilité pour la mise en forme des connaissances,"Chud GPT, il m'aide souvent à... mettre de la forme",Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,2: Validation des connaissances,ça me conforte dans ce que je sais déjà,Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,3: Comparaison avec d'autres sources d'information,ça fonctionne un peu comme Internet,Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,4: Application pratique de la théorie,"L'application de la théorie, là il est très fort",Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,5: Limitations de l'outil pour les problèmes humains,c'est de l'ordre de l'humain et de l'ordre du... Les gens sont tellement différents,Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,6: Utilisation pour la planification de cours,"J'avais mon document, et je lui disais, voilà, je dois faire apprendre ça",Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,7: Développement de l'habitude et de l'aisance avec l'outil,"maintenant je suis drillé. J'ai l'habitude de faire, il n'y a plus de soucis",Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,8: Reconnaissance de l'outil comme une aide efficace,C'est sans problème le meilleur outil pour ça on va dire,Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,9: Distinction entre les usages appropriés et inappropriés,"Mais tout ce qui est autre chose que du pratique et qui est plus dans... Comment je vais réagir à tel truc ? Ça, il pourra jamais m'aider",Lau3_segment_11.txt
LAU3,1: Utilisation de l'outil numérique (ChatGPT) pour la préparation et l'enseignement,10: Évolution dans l'utilisation de l'outil avec l'expérience,"Maintenant j'utilise moins de chat-chat-péter, donc les plans, ils se font tout seuls, pratiquement",Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,1: Préférence pour une approche personnelle dans les problèmes relationnels,"Moi, je connais la personne. Je vais chercher moi-même comment résoudre ce problème",Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,2: Limites de l'outil numérique pour les conseils pratiques spécifiques,"Jamais, jamais, jamais [demander à JJPT pour la gestion d'un cas d'élève]",Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,3: Valeur de l'expérience et de la connaissance personnelle,Je connais la personne,Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,4: Collaboration avec les collègues,"s'aider des autres enseignants, des collègues et tout, qui eux peuvent te donner des pistes",Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,5: Distinction entre les problèmes pouvant être résolus par l'outil et ceux nécessitant une interaction humaine,c'est plus de l'ordre du... concret sur la thématique même,Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,6: Importance de la relation humaine dans l'enseignement,les gens sont tellement différents,Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,7: Autonomie dans la résolution de problèmes,Je vais chercher moi-même comment résoudre ce problème,Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,8: Utilisation judicieuse des ressources,"s'aider de ses tiers, donc s'aider des autres enseignants, des collègues",Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,9: Limites de l'expertise de l'outil numérique,il pourra jamais m'aider,Lau3_segment_11.txt
LAU3,2: Interaction avec les collègues et utilisation de l'expertise personnelle,10: Reconnaissance de l'importance de l'interaction humaine,c'est de l'ordre de l'humain,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,1: Développement de compétences avec l'expérience,maintenant je suis drillé,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,2: Utilisation de l'outil pour faciliter la planification,"les plans, ils se font tout seuls, pratiquement",Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,3: Changement dans les habitudes de travail,Maintenant j'utilise moins de chat-chat-péter,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,4: Progression dans l'usage de l'outil,"J'ai l'habitude de faire, il n'y a plus de soucis",Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,5: Adaptation face aux défis,"au tout début, quand je devais faire mes premières planifications, j'étais un peu en panique",Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,6: Utilisation efficace de l'outil pour la mise en forme,il m'aide souvent à... mettre de la forme,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,7: Évolution vers une autonomie,je suis drillé,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,8: Impact de l'expérience sur la perception de l'outil,C'est sans problème le meilleur outil pour ça,Lau3_segment_11.txt
LAU3,3: Évolution personnelle et adaptation dans l'utilisation des outils numériques,9: Apprivoisement de l'outil,"honnêtement, ça prend très peu de temps",Lau3_segment_11.txt
LAU3,4: Perception et limites de l'outil numérique dans l'enseignement,2: Limites de l'outil pour les aspects non pratiques,"Mais tout ce qui est autre chose que du pratique... Ça, il pourra jamais m'aider",Lau3_segment_11.txt
LAU3,4: Perception et limites de l'outil numérique dans l'enseignement,3: Utilisation comparative avec d'autres sources,comme Internet,Lau3_segment_11.txt
LAU3,4: Perception et limites de l'outil numérique dans l'enseignement,8: Comparaison avec d'autres moyens de vérification,comme tu pourrais le faire dans un livre,Lau3_segment_11.txt
LAU3,4: Perception et limites de l'outil numérique dans l'enseignement,9: Utilisation de l'outil comme un moyen de validation,"Je sais que c'est validé, ne serait-ce que par quelqu'un d'autre, ou quelque chose d'autre",Lau3_segment_11.txt
LAU3,4: Perception et limites de l'outil numérique dans l'enseignement,10: Reconnaissance de son utilité dans certains contextes spécifiques,pour l'application de la théorie,Lau3_segment_11.txt
LAU3,5: Dynamique entre autonomie et assistance dans l'enseignement,2: Valeur accordée à l'expertise personnelle,"Moi, je connais la personne",Lau3_segment_11.txt
LAU3,5: Dynamique entre autonomie et assistance dans l'enseignement,6: Différenciation entre les moments où l'on a besoin d'assistance et ceux où l'on peut être autonome,"s'aider des autres enseignants, des collègues et tout",Lau3_segment_11.txt
LAU3,5: Dynamique entre autonomie et assistance dans l'enseignement,8: Équilibre entre utiliser l'outil et prendre des décisions autonomes,"L'application de la théorie, là il est très fort, mais... Comment je vais réagir à tel truc ? Ça, il pourra jamais m'aider",Lau3_segment_11.txt
LAU3,5: Dynamique entre autonomie et assistance dans l'enseignement,9: Reconnaissance de la complémentarité entre l'assistance numérique et l'autonomie,"C'est sans problème le meilleur outil pour ça on va dire, mais...",Lau3_segment_11.txt
LAU3,5: Dynamique entre autonomie et assistance dans l'enseignement,10: Valorisation de l'autonomie dans l'enseignement,"Je suis drillé. J'ai l'habitude de faire, il n'y a plus de soucis",Lau3_segment_11.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,1: Perception négative de l'utilisation de ChatGPT,"C'est mal vu, c'est même plus que mal vu, c'est juste... Comme j'ai dit, c'est un accord commun.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,2: Règle tacite contre l'utilisation de ChatGPT,On n'utilise pas de chat GPT pour faire un travail.,Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,3: Différence d'approche entre établissements éducatifs,"J'ai l'impression qu'à l'HEP, c'est différent.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,4: Utilisation de l'IA pour la création d'images,"C'est très bon pour créer des images qui ne servent pas à un but de renseigner sur un sujet, mais qui sont là uniquement pour illustrer.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,5: Utilisation pédagogique des images générées par l'IA,"Typiquement, j'ai un enseignant à l'âge peu même qui utilise beaucoup d'images pour illustrer simplement un audio qui nous passe.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,6: Intérêt pédagogique de l'IA,Ça aide parce qu'on nous apprend par exemple à l'HEP que les élèves sont beaucoup plus stimulés si tu fais un mélange de mots et d'images.,Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,7: Limite de l'utilisation de l'IA,"Mais l'image ne sert à rien en soi, elle sert à juste être là.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,8: Danger potentiel de l'IA,"Si elles servent à des fins politiques ou à des fins de transformation de la vérité, etc., là, encore une fois, l'IA est dangereuse.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,9: Condition d'utilisation acceptable de l'IA,"Les images ne doivent jamais, en aucun cas, servir à autre chose que l'illustration.",Lau3_segment_22.txt
LAU3,1: Perception et Utilisation de l'IA dans le Milieu Éducatif,10: Perception variée de l'impact créatif de l'IA,Oui et non.,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,1: Absence de règle précise sur l'utilisation de ChatGPT,"En tout cas, en lettre, c'est parce que c'est tellement d'actualité qu'il n'y a pas de règle précise là-dessus.",Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,2: Accord commun contre l'utilisation de ChatGPT,C'est tellement nouveau et tellement invérifiable qu'il n'y a pas forcément de règle dessus. Mais c'est une sorte d'accord commun.,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,3: Pratique effective des enseignants à l'égard de ChatGPT,J'ai jamais eu un prof qui m'a dit « n'utilisez pas ChatGPT ».,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,4: Différence de politique entre les établissements,J'ai l'impression que c'est mal vu en général. Pas juste à l'HEP.,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,5: Flexibilité dans l'application des règles,"En fait, c'est pas mal vu à l'HEP.",Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,6: Cas d'utilisation autorisée par les enseignants,Mon prof m'a demandé à la classe d'utiliser le chat du BTS.,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,7: Perception d'une règle tacite,"Il y a une règle tacite, donc... Je trouve, ouais.",Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,8: Pratiques divergentes au sein des établissements,"Mais à l'HEP, c'est genre, c'est mal vu, mais tout le monde l'utilise.",Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,9: Impact de la nouveauté de l'outil sur les règles,C'est tellement nouveau qu'il n'y a pas de règle précise.,Lau3_segment_22.txt
LAU3,2: Règles et Pratiques autour de l'Utilisation de ChatGPT,10: Rôle de l'institution dans la définition des règles,"À l'HEP, il n'y a pas ce genre de choses-là.",Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,1: Stimulation des élèves par les contenus multimédias,Les élèves sont beaucoup plus stimulés si tu fais un mélange de mots et d'images.,Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,2: Utilisation de l'IA pour la création de contenu pédagogique,"ChatGPT pourrait être intéressant juste à ce niveau-là, simplement pour trouver des images à illustrer qui seraient gratuites.",Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,3: Rôle de l'image dans l'apprentissage,Le fait d'avoir à regarder quelque chose fait qu'ils sont peut-être plus entraînés par la tâche en elle-même.,Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,4: Limite de l'utilisation créative de l'IA,"Mais cette image, elle ne sert à rien.",Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,5: Utilisation de l'IA pour des tâches spécifiques,"Ils cèdent beaucoup justement pour faire ces exercices, pour potentiellement créer des images aussi.",Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,6: Intérêt de l'IA pour la génération d'images,C'est très bon pour créer des images qui ne servent pas à un but de renseigner sur un sujet.,Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,8: Condition pour une utilisation pédagogique efficace,"L'image ne sert à rien en soi, elle sert à juste être là.",Lau3_segment_22.txt
LAU3,3: Impact Pédagogique et Créatif de l'IA,9: Potentiel de l'IA pour enrichir l'enseignement,Ça aide d'une manière ludique.,Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,2: Danger potentiel lié à la véracité de l'information,L'IA est dangereuse si elle sert à des fins de transformation de la vérité.,Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,3: Nécessité de contrôle et de vigilance,Ça fait beaucoup d'éléments dangereux.,Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,5: Risque d'utilisation détournée,"Si on génère une image pour montrer, ça aide d'une manière ludique, mais...",Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,6: Perception du danger lié à l'IA,L'IA est dangereuse.,Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,7: Importance de la contextualisation de l'IA,Il faut être prudent avec l'utilisation de l'IA.,Lau3_segment_22.txt
LAU3,4: Risques et Limites de l'Utilisation de l'IA,10: Nécessité d'une réflexion éthique autour de l'IA,On pourrait discuter d'un point de vue politique des répercussions que ça pourrait avoir.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,1: Évolution des pratiques éducatives avec l'IA,C'est tellement d'actualité qu'il n'y a pas de règle précise là-dessus.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,2: Nouveauté de l'IA et implications éducatives,C'est tellement nouveau et tellement invérifiable.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,3: Adaptation des enseignants aux nouvelles technologies,Les enseignants cèdent beaucoup justement pour faire ces exercices.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,4: Intégration de l'IA dans les pratiques pédagogiques,ChatGPT pourrait être intéressant pour trouver des images.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,7: Impact de l'IA sur les méthodes d'enseignement,On nous apprend à l'HEP que les élèves sont beaucoup plus stimulés si tu fais un mélange de mots et d'images.,Lau3_segment_22.txt
LAU3,5: Contextualisation de l'Utilisation de l'IA dans l'Éducation,8: Perception de la nécessité d'une réglementation,Il n'y a pas de règle précise.,Lau3_segment_22.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,1: Catalyseur de désinformation,"J'ai le mot catalyseur en tête, de désinformation.",Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,2: Importance de la manipulation,Il faudrait apprendre à le manipuler très vite.,Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,3: Comparaison avec les médias sociaux,La critique qu'on fait ou le regard qu'on doit porter sur le chat GPT doit être le même regard qu'on doit porter sur les réseaux sociaux ou les choses comme ça.,Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,4: Erreurs et fiabilité,"Le chat GPT peut sembler comme quelque chose d'extrêmement fiable qui se base sur des milliers de bases de données, il fait des erreurs aussi.",Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,5: Regard critique nécessaire,Donc il faut avoir un regard critique sur lui aussi.,Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,6: Désinformation omniprésente,Parce que la désinformation elle est partout.,Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,7: Éducation aux médias,"De la même manière qu'on parle d'enseigner à apprendre Internet, comment gérer justement tout ce qui est médias, médias sociaux, médias sociaux, chose de ce genre.",Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,8: Utilisation responsable,C'est vraiment beau et c'est très intéressant.,Lau3_segment_25.txt
LAU3,La nécessité d'un regard critique sur ChatGPT,9: Contextualisation de l'usage,"Aussi, ouais.",Lau3_segment_25.txt
LAU3,L'utilisation de ChatGPT par les pairs et les enseignants,1: Définition des pairs,"Les pairs, c'est tes collègues.",Lau3_segment_25.txt
LAU3,L'utilisation de ChatGPT par les pairs et les enseignants,2: Utilisation par les enseignants,J'ai des enseignants qui utilisent des images pour illustrer leurs cours.,Lau3_segment_25.txt
