Entretien,Thème,Code,Verbatim,Fichier
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,2: Fluidité dans l'apprentissage,"avec un outil comme ChatGPT, c’est plus fluide",D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,3: Gain de temps,"t’as une sorte d’assistant qui peut t’aider à synthétiser, organiser, reformuler des idées en un claquement de doigts",D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,4: Perte de l'effort de digestion de l'information,t’as plus ce même effort de digestion de l’information,D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,5: Changement dans les méthodes de travail,"avant, t’avais cette idée que pour apprendre, fallait te taper des heures de lecture, de prise de notes, de réflexion pure",D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,6: Utilisation de ChatGPT pour résumer,je peux juste balancer le texte à ChatGPT et lui demander un résumé des idées principales,D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,7: Interrogation sur la compréhension réelle,est-ce que j’ai vraiment capté ce que j’ai lu ?,D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,8: Préoccupation sur la méthode d'apprentissage,est-ce que j’ai pris le temps de vraiment comprendre ?,D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,9: Dilemme sur l'utilisation de ChatGPT,c’est là que ça pose un vrai dilemme,D2SN14_segment_10.txt
D2SN14,Changements dans la manière d'apprendre avec ChatGPT,10: Pratique mais inquiétant,"alors ouais, c’est pratique, ça va vite, mais",D2SN14_segment_10.txt
D2SN14,Préoccupations et dilemmes liés à l'utilisation de ChatGPT,3: Dilemme entre facilité et effort,c’est à la fois un gain de temps énorme et un piège,D2SN14_segment_10.txt
D2SN14,Préoccupations et dilemmes liés à l'utilisation de ChatGPT,4: Changement dans la manière de comprendre l'apprentissage,ça change la manière dont on voit l’apprentissage,D2SN14_segment_10.txt
D2SN14,Préoccupations et dilemmes liés à l'utilisation de ChatGPT,8: Importance de la conscience de l'utilisation,je sais que je bosse quand même derrière,D2SN14_segment_10.txt
D2SN14,1 : Les centres d'intérêt d'Alexis,1: Intérêt pour la sociologie,"sociologie des organisations, sociologie politique, sociologie du numérique…",D2SN14_segment_2.txt
D2SN14,1 : Les centres d'intérêt d'Alexis,2: Goût pour la théorie et le terrain,"J’aime bien quand on mélange théorie et terrain, surtout quand il y a des enquêtes, des observations ou des entretiens à mener",D2SN14_segment_2.txt
D2SN14,1 : Les centres d'intérêt d'Alexis,3: Curiosité et intérêt pour les médias et l'information,J’ai aussi un gros intérêt pour les médias et la manière dont l’information circule aujourd’hui.,D2SN14_segment_2.txt
D2SN14,1 : Les centres d'intérêt d'Alexis,4: Habitudes de lecture et de documentation,"j’aime bien lire, regarder des documentaires et discuter de sujets de société.",D2SN14_segment_2.txt
D2SN14,1 : Les centres d'intérêt d'Alexis,5: Analyse critique,"J’aime bien creuser les choses, remettre en question ce qu’on prend pour acquis, et essayer de comprendre le monde sous différents angles.",D2SN14_segment_2.txt
D2SN14,2 : Définition et perception initiale de ChatGPT,1: Définition de ChatGPT,"Pour moi, ChatGPT, l'intelligence artificielle en général, c'est un outil qui permet de t'aider dans ton travail",D2SN14_segment_2.txt
D2SN14,2 : Définition et perception initiale de ChatGPT,2: Association à la triche,"quand on me parle de ChatGPT, ça revient directement à la triche, c'est la facilité, c'est la paresse",D2SN14_segment_2.txt
D2SN14,2 : Définition et perception initiale de ChatGPT,3: Utilisation pour les devoirs,"tu peux t'aider avec ChatGPT, au lieu de par exemple tricher, tu vois, tu peux avec ce devoir demander à GPT",D2SN14_segment_2.txt
D2SN14,2 : Définition et perception initiale de ChatGPT,4: Révision et aide aux études,"il y a également le fait que tu peux t'aider à réviser avec, j'en connais plein qui font ça.",D2SN14_segment_2.txt
D2SN14,3 : Expérience et fréquence d'utilisation de ChatGPT,1: Découverte de ChatGPT,"cet outil-là je l'ai découvert avec un ami, il m'en avait parlé",D2SN14_segment_2.txt
D2SN14,3 : Expérience et fréquence d'utilisation de ChatGPT,2: Fréquence d'utilisation,"je pense au quotidien, peut-être que je peux l'utiliser une ou deux fois par semaine grand max.",D2SN14_segment_2.txt
D2SN14,3 : Expérience et fréquence d'utilisation de ChatGPT,3: Utilisation initiale vs utilisation actuelle,"au début je l'ai pas vraiment utilisé parce que à ce moment-là de ma vie, j'étais salarié... dès que j'ai repris les cours, j'ai tenté et du coup oui, je l'ai utilisé pour m'aider",D2SN14_segment_2.txt
D2SN14,4 : Relation avec la technologie,1: Évolution de la relation avec la technologie,ma relation avec la technologie a évolué avec le temps,D2SN14_segment_2.txt
D2SN14,4 : Relation avec la technologie,2: Utilisation initiale de la technologie,"avant, j’étais dans un mode où la technologie, c’était juste un outil pour aller plus vite, pour me faciliter la vie sans trop réfléchir aux conséquences.",D2SN14_segment_2.txt
D2SN14,4 : Relation avec la technologie,3: Prise de conscience de l'importance de l'utilisation intelligente,"je me rends compte que la technologie, ça peut être un super atout, mais seulement si tu sais t’en servir intelligemment.",D2SN14_segment_2.txt
D2SN14,4 : Relation avec la technologie,4: Changement dans la manière d'utiliser ChatGPT,"au lieu de juste demander une réponse et la recopier, je vais plutôt l’utiliser pour structurer mes idées, pour comprendre des trucs que j’ai du mal à capter par moi-même.",D2SN14_segment_2.txt
D2SN14,5 : Impact de ChatGPT sur les études de sociologie,1: Utilisation de ChatGPT dans les études,"j'en ai quand même besoin, par exemple, pour faire des résumés de livres",D2SN14_segment_2.txt
D2SN14,5 : Impact de ChatGPT sur les études de sociologie,2: Activités universitaires où ChatGPT est utilisé,"là, en ce moment, je l'utilise surtout pour m'aider à trouver des informations",D2SN14_segment_2.txt
D2SN14,5 : Impact de ChatGPT sur les études de sociologie,3: Exemples d'utilisation,"la semaine dernière, j'avais un PowerPoint à présenter, je demandais à ChatGPT comment je pourrais présenter ce PowerPoint, comment je peux le rendre attractif.",D2SN14_segment_2.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,1: Planification,il me dit de faire un plan,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,2: Priorisation,commencer par telle tâche parce qu’elle va me prendre plus de temps,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,3: Découpage en étapes,découper mon travail en plusieurs étapes,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,4: Gestion du temps,je me retrouve à tout faire à l’arrache à la dernière minute,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,5: Organisation,comment je peux m’organiser pour être plus efficace ?,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,6: Productivité,"ça m’aide, parce que sinon, j’ai tendance à procrastiner",D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,7: Préparation,faire un plan,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,8: Méthodologie,il me donne des pistes,D2SN14_segment_3.txt
D2SN14,1: Stratégies d'organisation et d'efficacité,9: Anticipation,parce qu’elle va me prendre plus de temps,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,1: Résumé de contenu,je vais lui demander de me faire un résumé des points importants,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,2: Facilitation de l'apprentissage,ça me permet de capter l’essentiel plus rapidement,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,3: Aide à la compréhension,t’as juste besoin d’un truc clair pour te mettre dans le bain,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,4: Gain de temps,de voir ce que j’ai vraiment besoin de bosser en profondeur,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,5: Efficacité académique,"une fois que t’es lancé, c’est plus simple de bosser",D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,6: Assistance,je vais lui demander de me faire un résumé,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,7: Adaptation,ChatGPT a changé ma façon de bosser,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,8: Utilité,ça m’aide,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,9: Simplification,un truc clair pour te mettre dans le bain,D2SN14_segment_3.txt
D2SN14,2: Utilisation de ChatGPT pour la productivité académique,10: Support à l'apprentissage,ça me permet de capter l’essentiel,D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,1: Risque de dépendance,y’a aussi le risque que je devienne trop dépendant,D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,2: Manque d'initiative,"au lieu de chercher moi-même une info, je vais direct lui poser la question",D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,3: Perte d'autonomie,"si je me repose trop dessus, bah j’entraîne pas mon cerveau à faire le taf par lui-même",D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,4: Réflexion critique,"je me dis : 'Mec, t’aurais pu faire l’effort de chercher un peu avant d’aller sur ChatGPT'",D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,5: Équilibre,"faut trouver un équilibre, entre se faciliter la vie et pas perdre l’habitude de réfléchir par soi-même",D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,6: Conscience de la dépendance,"je vais pas te mentir, y’a aussi le risque que je devienne trop dépendant",D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,7: Importance de l'effort personnel,t’aurais pu faire l’effort de chercher un peu,D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,8: Développement de l'autonomie,pas perdre l’habitude de réfléchir par soi-même,D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,9: Utilisation responsable,trouver un équilibre,D2SN14_segment_3.txt
D2SN14,3: Dépendance et autonomie dans l'utilisation de ChatGPT,10: Auto-évaluation,"je me dis : 'Mec, t’aurais pu faire l’effort'",D2SN14_segment_3.txt
D2SN14,4: Impact de ChatGPT sur les habitudes de travail,2: Nouveaux réflexes,maintenant j’ai un réflexe de plus,D2SN14_segment_3.txt
D2SN14,4: Impact de ChatGPT sur les habitudes de travail,3: Adoption de nouvelles stratégies,j’ai un réflexe de plus,D2SN14_segment_3.txt
D2SN14,4: Impact de ChatGPT sur les habitudes de travail,6: Modification des habitudes,j’ai tendance à procrastiner de ouf,D2SN14_segment_3.txt
D2SN14,5: Perception et expérience de l'utilisation de ChatGPT,1: Perception positive,"franchement, ça m’aide",D2SN14_segment_3.txt
D2SN14,5: Perception et expérience de l'utilisation de ChatGPT,3: Utilité perçue,ça me permet de voir ce que j’ai vraiment besoin de bosser en profondeur,D2SN14_segment_3.txt
D2SN14,1: Évolution de la formulation des questions,1: Formulation des questions,"Plus t'apprends à formuler tes questions correctement, plus t'obtiens des réponses précises et pertinentes.",D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,2: Adaptation en fonction du sujet,"Quand je suis à l'aise avec un cours, je sais exactement quoi lui demander et comment, donc je vais aller droit au but.",D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,3: Affinement des questions,"Et parfois, je dois affiner ma question plusieurs fois pour qu'il me donne exactement ce que je veux.",D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,4: Évolution personnelle,"Donc oui, je dirais que ma manière de poser des questions a évolué avec le temps, et maintenant j'essaie d'être plus clair dès le départ pour éviter de tourner en rond.",D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,5: Importance de la clarté,j'essaie d'être plus clair dès le départ,D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,6: Complexité des sujets,"Mais quand c'est un sujet où je galère, j'ai tendance à poser des questions plus larges, parce que je sais pas trop où chercher.",D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,7: Processus d'apprentissage,Ma manière de poser des questions a évolué avec le temps,D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,8: Stratégie de questionnement,Je sais exactement quoi lui demander et comment,D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,9: Difficulté à formuler,je galère,D2SN14_segment_6.txt
D2SN14,1: Évolution de la formulation des questions,10: Progrès dans la formulation,j'essaie d'être plus clair,D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,1: Rapidité des réponses,"tu peux être serein, tu peux dire que lui, il peut t'aider à tout moment.",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,2: Accessibilité,"Je n'aurais pas à attendre, entre guillemets, la réponse du professeur",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,3: Comparaison avec les professeurs,"ça dépend du professeur dans le sens où il y en a, il répond vite, il y en a d'autres qui ne répondent pas vite.",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,4: Réduction du stress,"Ça peut créer un peu de stress, tu vois.",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,5: Sérénité,tu peux être serein,D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,6: Utilité de ChatGPT,"lui, il peut t'aider à tout moment",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,7: Variabilité dans les réponses des professeurs,"il y en a, il répond vite, il y en a d'autres qui ne répondent pas vite",D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,8: Attente et réponse,Je n'aurais pas à attendre... la réponse du professeur,D2SN14_segment_6.txt
D2SN14,2: Perception de ChatGPT comme outil d'accompagnement,9: Impact sur le stress,Ça peut créer un peu de stress,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,1: Dépendance,"Ouais, ça dépend des matières, mais oui, il y a des matières je comprends pas vraiment, si j'ai pas ChatGPT",D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,2: Manque de confiance en soi,surtout je suis quelqu'un de timide,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,3: Usage excessif,"l'année dernière, je l'utilisais énormément",D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,4: Comparaison avec une drogue,c'est un peu comme une drogue,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,5: Impact sur la réflexion,tu n'auras pas la réflexion que tu t'aurais dû avoir dans ces moments-là,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,6: Effet sur les capacités cognitives,c'est comme si tu avais un gros trou dans ton cerveau,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,7: Dépendance aux outils numériques,tu deviens dépendant,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,8: Utilisation excessive,je l'utilisais énormément,D2SN14_segment_6.txt
D2SN14,3: Dépendance à ChatGPT et réflexion personnelle,9: Conséquences sur l'apprentissage,tu n'auras pas la réflexion que tu t'aurais dû avoir,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,1: Utilisation comme un outil,ça peut être un bon outil pour aider,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,2: Risque de triche,"si c'est juste pour copier-coller une réponse sans réfléchir, alors non, c'est pas légitime",D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,3: Utilisation appropriée,"si tu t'en sers pour structurer ta pensée, pour te donner des pistes de réflexion ou pour reformuler des idées, là, ça devient un vrai plus",D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,4: Type de tâches et utilité de ChatGPT,"quand on te demande juste de recracher du contenu théorique sans réelle réflexion, bah ça donne pas forcément envie de tout faire soi-même",D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,5: Équité dans l'utilisation,est-ce que ça crée pas une inégalité dans l'apprentissage?,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,6: Différenciation dans l'usage,celui qui sait bien s'en servir... il va forcément être plus efficace,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,7: Évaluation des professeurs,ça dépend aussi du type de devoir qu'on te donne et de la façon dont les profs évaluent les étudiants,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,8: Questionnement sur la légitimité,"est-ce qu'on devrait tous apprendre à l'utiliser de la même manière, ou est-ce qu'on devrait le bannir complètement",D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,9: Contexte d'utilisation,ça dépend vraiment de comment tu l'utilises,D2SN14_segment_6.txt
D2SN14,4: Légitimité de l'utilisation de ChatGPT dans les travaux universitaires,10: Nuance dans l'appréciation,"ça peut être un bon outil pour aider, mais ça peut aussi détruire toute la réflexion des élèves",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,1: Utilisation en co-travail,"si tu l'utilises en mode co-travail... lui, il pourra t'aider à rédiger, il pourra t'aider à trouver ou chercher les réponses",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,2: Risque de manque de réflexion,ça t'empêche d'avoir un peu de réflexion de soi-même,D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,3: Avantage comparatif,il ne sera pas aussi rapide que la personne qui a le ChatGPT,D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,4: Utilisation comme partenaire de travail,"comme si c'était ton collègue, ton partenaire d'un travail",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,5: Limites dans la compréhension,"quand tu l'utilises, c'est... tu as la flemme de travailler",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,6: Bénéfice de l'utilisation collaborative,"là, par contre, lui, il pourra t'aider",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,7: Impact sur la qualité du travail,produire un travail de meilleure qualité,D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,8: Utilisation abusive,"tu as la flemme de travailler, du coup tu vas lui demander de réfléchir à ta place",D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,9: Complémentarité,il pourra t'aider à rédiger,D2SN14_segment_6.txt
D2SN14,5: Avantages et limites de ChatGPT dans le travail universitaire,10: Différence dans la production de travail,il va forcément être plus efficace,D2SN14_segment_6.txt
D2SN14,1: Légitimité de l'utilisation de ChatGPT dans l'apprentissage,1: Utilité de ChatGPT,"si c’est un outil qui nous aide à mieux organiser notre travail et à mieux comprendre les choses, alors oui, ça peut avoir une vraie place dans l’apprentissage.",D2SN14_segment_7.txt
D2SN14,1: Légitimité de l'utilisation de ChatGPT dans l'apprentissage,2: Condition d'utilisation,ça dépend de l'utilisation... si tu as ChatGPT quand t’es paresseux... tu vas plus prendre le temps de réfléchir par toi même.,D2SN14_segment_7.txt
D2SN14,1: Légitimité de l'utilisation de ChatGPT dans l'apprentissage,3: Gain de temps,"je me dis qu'en fait au lieu de demander la réponse bêtement à ChatGPT, j'aurais pu chercher moi-même, et ça aurait été le même gain de temps.",D2SN14_segment_7.txt
D2SN14,1: Légitimité de l'utilisation de ChatGPT dans l'apprentissage,4: Apprentissage vs. Copiage,le but de l'exercice n'était pas de copier bêtement sur le ChatGPT mais chercher soi-même les réponses à donner à l'exposé.,D2SN14_segment_7.txt
D2SN14,1: Légitimité de l'utilisation de ChatGPT dans l'apprentissage,5: Utilisation appropriée,"si tu prends le temps de tout comprendre derrière les réponses de ChatGPT, je vois pas trop le problème.",D2SN14_segment_7.txt
D2SN14,2: Perception par les enseignants et réactions,1: Connaissance de l'usage par les enseignants,"pour moi, en tout cas, ils n'ont jamais su, tu vois, ou du moins, ils n'ont jamais dit.",D2SN14_segment_7.txt
D2SN14,2: Perception par les enseignants et réactions,2: Incident avec un élève,"il y a un élève qui s'est fait prendre parce qu'on avait un exposé, et du coup, pendant sa présentation, il a lu et on a su que c’était ChatGPT avec les mots qu'il était en train d'utiliser.",D2SN14_segment_7.txt
D2SN14,2: Perception par les enseignants et réactions,3: Réaction de l'enseignant,"le prof, il n'a pas vraiment sanctionné, mais il lui a fait comprendre que le but de l'exercice n'était pas de copier bêtement sur le ChatGPT.",D2SN14_segment_7.txt
D2SN14,2: Perception par les enseignants et réactions,4: Perception de la tolérance des enseignants,il lui a fait comprendre... que le but était de chercher soi-même les réponses.,D2SN14_segment_7.txt
D2SN14,2: Perception par les enseignants et réactions,5: Impact sur la relation avec les enseignants,"(Non directement cité, mais l'absence de réaction forte pourrait indiquer une tolérance.)",D2SN14_segment_7.txt
D2SN14,3: Tensions entre gain de temps et apprentissage personnel,2: Impact sur l'apprentissage,"ça dépend, il y a des moments où je cherchais tellement avec ChatGPT.",D2SN14_segment_7.txt
D2SN14,3: Tensions entre gain de temps et apprentissage personnel,3: Réflexion personnelle,"quand t’es paresseux, tu vas plus prendre le temps de réfléchir par toi même.",D2SN14_segment_7.txt
D2SN14,3: Tensions entre gain de temps et apprentissage personnel,4: Equilibre entre utilisation de ChatGPT et recherche personnelle,j'aurais pu chercher moi-même.,D2SN14_segment_7.txt
D2SN14,3: Tensions entre gain de temps et apprentissage personnel,5: Conscientisation de l'impact,"ouais, franchement, ça arrive souvent.",D2SN14_segment_7.txt
D2SN14,4: Expérience et réflexivité sur l'utilisation de ChatGPT,2: Risque de contourner l'apprentissage,"ça arrive souvent... Normalement, quand t’apprends un truc, t’as un processus.",D2SN14_segment_7.txt
D2SN14,4: Expérience et réflexivité sur l'utilisation de ChatGPT,3: Valeur de l'effort personnel,le but était de chercher soi-même les réponses.,D2SN14_segment_7.txt
D2SN14,4: Expérience et réflexivité sur l'utilisation de ChatGPT,5: Prudence dans l'usage,ça dépend de l'utilisation.,D2SN14_segment_7.txt
D2SN14,5: Dynamique entre technologie et processus d'apprentissage,1: Intégration de ChatGPT dans le processus d'apprentissage,ça peut avoir une vraie place dans l’apprentissage.,D2SN14_segment_7.txt
D2SN14,5: Dynamique entre technologie et processus d'apprentissage,2: Rôle de ChatGPT dans l'organisation du travail,un outil qui nous aide à mieux organiser notre travail.,D2SN14_segment_7.txt
D2SN14,5: Dynamique entre technologie et processus d'apprentissage,3: Impact sur la réflexion,tu vas plus prendre le temps de réfléchir par toi même.,D2SN14_segment_7.txt
D2SN14,5: Dynamique entre technologie et processus d'apprentissage,4: Complémentarité entre ChatGPT et recherche personnelle,"j'aurais pu chercher moi-même, et ça aurait été le même gain de temps.",D2SN14_segment_7.txt
D2SN14,5: Dynamique entre technologie et processus d'apprentissage,5: Potentialité de substitution,le but n'était pas de copier bêtement sur le ChatGPT.,D2SN14_segment_7.txt
D2SN14,1: Impact de ChatGPT sur les méthodes de travail académique,1: Changement dans les habitudes de recherche,"Avant, quand j’avais une dissert’, je prenais le temps de lire plusieurs textes, de prendre des notes, de faire mes propres liens.",D2SN14_segment_8.txt
D2SN14,1: Impact de ChatGPT sur les méthodes de travail académique,2: Utilisation de ChatGPT pour la génération d'idées,Je peux juste demander à ChatGPT de me sortir trois arguments et une problématique en quelques secondes.,D2SN14_segment_8.txt
D2SN14,1: Impact de ChatGPT sur les méthodes de travail académique,3: Perception de l'efficacité,"C’est hyper efficace, mais en même temps, je perds un peu l’habitude de réfléchir par moi-même.",D2SN14_segment_8.txt
D2SN14,1: Impact de ChatGPT sur les méthodes de travail académique,4: Risque de dépendance,Je me repose un peu trop dessus.,D2SN14_segment_8.txt
