Entretien,Thème,Code,Verbatim,Fichier
Lau10,Formation et Prise de Conscience,Curiosité pour l'apprentissage de l'IA,"""par curiosité, je dirais""",Lau10_segment_11.txt
Lau10,Formation et Prise de Conscience,Importance de la transparence dans la formation,"""expliquer comment est-ce que ces IA sont créées""",Lau10_segment_11.txt
Lau10,Formation et Prise de Conscience,Prise de conscience de l'impact de l'IA,"""être conscient de ce qu'il y a derrière""",Lau10_segment_11.txt
Lau10,Formation et Prise de Conscience,Éducation sur les enjeux de l'IA,"""rendre un cours obligatoire sur les enjeux""",Lau10_segment_11.txt
Lau10,Formation et Prise de Conscience,Utilisation consciente de l'IA après formation,"""utiliser presque consciemment l'IA""",Lau10_segment_11.txt
Lau10,Frustrations et limites de Chat GPT**,"""Frustration face aux réponses insatisfaisantes""","""je suis pas forcément frustrée, mais en tout cas, juste que je me rends compte qu'il faudrait que je passe du temps à lui expliquer tout""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Nécessité de reformuler les demandes""","""je dois plusieurs fois préciser ma demande avant d'aboutir à une potentielle réponse qui me satisfait""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Conscience de la nécessité de maîtriser les prompts""","""je sais que vraiment qu'il faut bien maîtriser ton prompt pour avoir une bonne réponse""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Limitations dans la fourniture de faits""","""je ne l'utilise pas pour me donner des faits sur des éléments""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Manque de confiance dans les réponses""","""je n'ai pas confiance""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Préférence pour des sources humaines""","""je préfère demander au prof ou à mes collègues ou à mes amis de cours""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Avantages de la discussion humaine""","""il y a... justement, l'avantage, c'est que je n'ai pas besoin de réexpliquer tout le concept ou le contexte""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Évaluation des limites de Chat GPT""","""c'est pas comme si je savais pas que vraiment qu'il faut bien maîtriser ton prompt pour avoir une bonne réponse""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Conscience des risques d'erreurs""","""je décide de ne pas l'utiliser pour... je sais pas, me donner des noms d'associations ou des noms de personnes""",Lau10_segment_7.txt
Lau10,Frustrations et limites de Chat GPT**,"""Utilisation prudente de Chat GPT""","""je suis pas... Je suis pas convaincue ou satisfaite""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Évaluation de l'impact sur le stress""","""il n'y a pas eu d'influence au final""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Utilisation de Chat GPT pour la gestion du temps""","""peut-être que du coup, je développerais des prompts plus précis, justement pour gagner du temps de réflexion""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Évaluation de l'utilité de Chat GPT pour l'organisation""","""je ne pense pas forcément que ça ait soulagé mon organisation ou ça a soulagé mon stress""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Préférence pour une utilisation limitée pour la gestion du temps""","""je l'utilise plutôt dans un deuxième temps""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Conscience des limites de Chat GPT pour la gestion du temps""","""je sais que ça peut être assez problématique ces réponses""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Évaluation de l'impact sur la productivité""","""ça permet des fois d'avoir une bonne structure, des fois ça m'aide à structurer mes pensées""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Préférence pour une utilisation ciblée pour la gestion du temps""","""je l'utilise plutôt pour... pour avoir une bonne structure""",Lau10_segment_7.txt
Lau10,Impact de Chat GPT sur le stress et l'organisation**,"""Conscience de l'importance de la gestion du temps""","""peut-être que du coup, je développerais des prompts plus précis, justement pour gagner du temps de réflexion""",Lau10_segment_7.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Perception de l'impact sur l'apprentissage,"""est-ce qu'on parle justement... De plus en plus, on parle dans les... En tout cas, moi, dans mon groupe de travail avant, on parlait justement de l'utilisation des IA dans le travail académique""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Flemme réflexive,"""ça peut amener à une sorte de flemme réflexive""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Utilisation de Chat-GPT pour la formulation,"""j'aime bien creuser des sujets, chercher... Alors oui, peut-être que j'ai la plume de chercher mille titres et que c'est plus facile de demander à Chat-GPT""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Valeur ajoutée par l'utilisation de Chat-GPT,"""je considère pas que la valeur... Enfin, je suis pas sûre que trouver des titres, ça fait vraiment ce qui va me faire me démarquer""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Différence entre utilisation personnelle et professionnelle,"""avec l'utilisation que j'en ai, c'est...""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Hypothèse sur l'absence de Chat-GPT,"""si je n'avais pas Chat-GPT, en fait je ferais le même processus, c'est juste que je discuterais peut-être plus des sujets avec d'autres gens""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Perception de l'outil comme un plus,"""je le vois vraiment comme un plus""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Question sur la légitimité de l'utilisation,"""est-ce que tu dirais qu'il y a des situations, des travaux où l'usage de cette société est plus légitime que d'autres ?""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Comparaison avec d'autres outils,"""par exemple si on utilise Dipple pour traduire, c'est peut-être plus légitime d'utiliser un traducteur dans ce sens-là""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur l'apprentissage et la rédaction,Perception de la légitimité selon l'utilisation,"""c'est plus comment est-ce qu'on l'utilise, est-ce que ça devient légitime ou pas, pourquoi on le fait en fait ?""",Lau10_segment_10.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Utilisation de Chat-GPT pour structurer une analyse journalistique,"""C'est plus pratique de demander à Chat-GPT comment structurer une analyse journalistique.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Impact positif sur le travail universitaire,"""Ça m'a impactée dans mon travail, je suis pas sûre que ça m'a vraiment impactée.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Utilisation de Chat-GPT pour générer des idées,"""Ça me donne d'autres idées.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Difficulté à évaluer la qualité du travail avec Chat-GPT,"""C'est difficile à dire parce qu'en vrai je ne sais pas trop quelle est la qualité de mon travail.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Amélioration possible de la qualité du travail,"""Ouais, mais est-ce que d'avoir plus d'idées, mais des moins bonnes... Enfin, tu vois, je sais pas.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Changement dans l'organisation du travail,"""Est-ce que tu t'organises différemment maintenant que tu as chat GPT ?""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Réduction du stress grâce à Chat-GPT,"""Tu stresses moins ?""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Utilisation de Chat-GPT pour des tâches de rédaction,"""Je l'utilise comme correcteur presque.""",Lau10_segment_6.txt
Lau10,Impact de Chat-GPT sur le travail universitaire**,Impact sur la créativité,"""Ça peut me faire aller plus vite, ça peut me donner plus d'idées...""",Lau10_segment_6.txt
Lau10,Impact de ChatGPT sur la créativité,Utilisation pour des idées,"""J'ai un sujet, donc c'est les sujets qui sont en général imposés.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Processus de réflexion,"""Je dois faire un reportage. Où est-ce que je commence ? Sûrement, je ne me rappelle plus exactement, mais j'ai sûrement déjà pris des notes, déjà réfléchi""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Rôle de ChatGPT dans la créativité,"""Je pense que c'est pour ça que je n'ai pas un très très grand usage de ChatGPT, parce que je préfère avoir une idée d'abord moi.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Préservation de la créativité personnelle,"""Je trouve que c'est assez... C'est assez difficile de se dire que peut-être que je ne suis pas créative et que Chat-GPT est plus fort que moi.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Utilisation comme outil complémentaire,"""J'aime d'abord me dire que je peux avoir une bonne idée, je vais voir si Chat-GPT en a une autre""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Évaluation de l'efficacité,"""J'étais pas très inspirée par ce thème des influenceurs.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Impact sur la créativité,"""Je pense que ça pourrait potentiellement m'ouvrir des nouvelles pistes et du coup stimuler ma curiosité et ma créativité.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Perception de la créativité de ChatGPT,"""Je trouve qu'il est pas vraiment très créatif.""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Raisons de la non-créativité de ChatGPT,"""C'est juste des probabilités, donc ça me rassure encore sur le fait qu'effectivement, c'est juste des choses qui ont déjà été faites""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la créativité,Utilisation pour renforcer la créativité,"""Ça peut renforcer ma créativité, dans le sens où bah voilà je suis coincée dans une idée de sujet""",Lau10_segment_4.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Perception de l'avantage procuré par ChatGPT par rapport aux autres étudiants,"""Non, parce que je pense que tout le monde utilise ChatGPT.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Transparence des professeurs concernant l'utilisation de ChatGPT,"""Les deux profs de cette année mais aussi de l'année dernière, ils sont eux-mêmes et elles-mêmes transparents, sur leur utilisation.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Normalisation de l'utilisation de ChatGPT,"""Bah ça nous permet de se dire en fait tout le monde l'utilise, c'est pas trop grave.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Perception de ChatGPT comme un outil et non une source de pouvoir,"""C'est vraiment une aide.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Discussion autour de ChatGPT entre les étudiants,"""On parle pas de notre rapport, mais on dit par exemple « Ah oui, moi aussi je galère à trouver un titre, viens on demande à ChatGPT ».""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Acceptation générale de ChatGPT,"""J'ai pas l'impression qu'aujourd'hui, il y a des gens qui n'utilisent pas.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Curiosité envers la technologie,"""On est aussi un peu tous curieux de comprendre.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Perception de l'utilité de ChatGPT dans le domaine du journalisme,"""Ça peut être vachement utile pour le journalisme et même pour d'autres types de métiers.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Attitude face à la technologie,"""On a un peu aussi été un peu baigné dans tout ça quoi.""",Lau10_segment_8.txt
Lau10,Impact de ChatGPT sur la réussite académique et les compétences personnelles,Génération et technologie,"""Ouais, on a grandi avec la technologie.""",Lau10_segment_8.txt
Lau10,Impact de l'IA sur l'Apprentissage,Potentiel de l'IA à révolutionner les techniques d'apprentissage,"""ça peut révolutionner les techniques d'apprentissage""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Utilisation de l'IA comme un outil,"""c'est un outil""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Nécessité de comprendre les limites de l'IA dans l'apprentissage,"""il faut juste savoir quelles sont les limites""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Thématisation de l'utilisation de l'IA,"""thématiser, ça peut peut-être même inciter à utiliser l'IA""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Encadrement des générations futures,"""encadrer les générations... et des générations futures aussi""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Utilisation de l'IA pour écrire une dissertation,"""tous les jeunes vont l'utiliser pour au moins une fois écrire une dissertation""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Discussion autour de l'utilisation de l'IA,"""on se met autour de la table, on discute""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Conscience des incohérences dans les réponses de l'IA,"""est-ce que vous vous êtes rendu compte qu'il y avait des incohérences ?""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Éducation sur l'utilisation et les enjeux de l'IA,"""rendre un cours obligatoire sur l'utilisation, sur les enjeux, les biais""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur l'Apprentissage,Apprentissage sur la construction de l'IA,"""j'ai beaucoup plus appris sur la manière dont c'est construit""",Lau10_segment_11.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Utilisation de l'IA pour le travail académique,"""Quand je dois faire un sujet de mémoire, je regarde ce qui a déjà été fait dans les podcasts et les éléments comme ça""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Aide à la recherche,"""Au lieu de devoir écouter 100 heures de podcast, je les mets dans le Notebook LM et je peux juste retirer les trois citations importantes""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Gain de productivité,"""C'est un gain de temps monstrueux et que je me rends compte que je lis plus rapidement que ce que j'écoute.""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Utilisation de l'IA pour la formulation de problématiques,"""J'ai noté que j'avais utilisé l'IA pour m'aider pour formuler une première problématique pour mon mémoire.""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Transparence sur l'utilisation de l'IA,"""Je me suis dit, pour plus de transparence, parce que je pense qu'il y a aussi... même si on l'utilise pas forcément pour des faits""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Perception de l'IA comme une aide,"""Donc vraiment outil d'aide.""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Réticence face à la dépendance,"""Peut-être que je suis dépendante de cette facilité entre guillemets.""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Utilisation de l'IA dans le cadre professionnel,"""La RTS a créé un logiciel qui utilise ChatGPT, ils ont des promptes pour les titres et les articles et un truc de retranscription""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Gain de temps,"""C'est un gain de temps.""",Lau10_segment_9.txt
Lau10,Impact de l'IA sur les pratiques académiques et professionnelles,Continuité entre usage personnel et professionnel,"""Que ce soit dans l'usage privé, académique ou professionnel.""",Lau10_segment_9.txt
Lau10,Interaction avec Chat-GPT,Formulation des questions,"""Je pense que je savais pas non plus qu'il fallait que je sois... assez précise.""",Lau10_segment_5.txt
Lau10,Interaction avec Chat-GPT,Longueur des discussions,"""Je ne fais pas des discussions longues.""",Lau10_segment_5.txt
Lau10,Interaction avec Chat-GPT,Utilisation comme outil de brainstorming,"""C'est plus, OK, j'ai ces idées, pas comme une sorte de brainstorming.""",Lau10_segment_5.txt
Lau10,Interaction avec Chat-GPT,Comparaison avec d'autres outils,"""Je pense que je peux avoir des réponses plus claires que Google.""",Lau10_segment_5.txt
Lau10,Interaction avec Chat-GPT,Politesse dans l'interaction,"""Là, j'ai dit merci.""",Lau10_segment_5.txt
